X_Value,Voltage_0,Voltage_1,Voltage_2,Voltage_3
51.35,7.568993,6.314739,1.398282,-3.370566
51.355,0.043992,6.322386,1.472225,-3.418995
51.36,0.038892,6.314739,1.543617,-3.375664
51.365,7.530743,6.307092,1.523219,-3.416446
51.37,5.411707,6.314739,1.349837,-3.370566
51.375,0.031242,6.322386,1.433979,-3.286451
51.38,0.033792,6.314739,1.783292,-3.324685
51.385,7.579193,6.314739,1.390633,-3.505658
51.39,0.038892,6.31219,1.393183,-3.380761
51.395,0.033792,6.314739,1.403382,-3.510756
51.4,7.568993,6.314739,1.561465,-3.393506
51.405,0.038892,6.314739,1.729748,-3.342528
51.41,0.033792,6.307092,1.403382,-3.322136
51.415,7.568993,6.314739,1.398282,-3.439387
51.42,0.033792,6.319837,1.395733,-3.487816
51.425,0.041442,6.317288,1.490073,-3.584675
51.43,7.574093,6.309641,1.403382,-3.638202
51.435,0.031242,6.309641,1.400832,-3.615262
51.44,0.033792,6.314739,1.411031,-3.342528
51.445,7.576643,6.314739,1.561465,-3.436838
51.45,0.049092,6.309641,1.293743,-3.276256
51.455,0.028692,6.314739,1.398282,-3.260962
51.46,0.028692,6.319837,1.395733,-3.342528
51.465,7.568993,6.319837,1.380434,-3.401153
51.47,0.033792,6.31219,1.411031,-3.362919
51.475,0.041442,6.309641,1.411031,-3.294098
51.48,7.571543,6.314739,1.403382,-3.26606
51.485,0.026142,6.319837,1.393183,-3.617811
51.49,0.033792,6.314739,1.398282,-3.492914
51.495,7.571543,6.309641,1.426329,-3.523501
51.5,0.031242,6.314739,1.451827,-3.441935
51.505,0.033792,6.319837,1.390633,-3.444484
51.51,7.579193,6.314739,1.398282,-3.329783
51.515,0.041442,6.309641,1.398282,-3.345077
51.52,0.031242,6.314739,1.482424,-3.602517
51.525,7.571543,6.314739,1.393183,-3.546441
51.53,0.043992,6.31219,1.398282,-3.589773
51.535,0.033792,6.314739,1.42123,-3.615262
51.54,7.568993,6.322386,1.400832,-3.556637
51.545,0.043992,6.31219,1.405932,-3.115674
51.55,0.038892,6.309641,1.42378,-3.403702
51.555,0.031242,6.314739,1.400832,-3.260962
51.56,7.574093,6.31219,1.400832,-3.347625
51.565,0.036342,6.322386,1.627758,-3.299196
51.57,0.038892,6.314739,1.484973,-3.271158
51.575,7.574093,6.309641,1.405932,-3.26606
51.58,0.036342,6.322386,1.370235,-3.209984
51.585,0.041442,6.314739,1.462026,-3.727414
51.59,7.568993,6.31219,1.398282,-3.447033
51.595,0.041442,6.314739,1.411031,-3.556637
51.6,0.031242,6.309641,1.42378,-3.485267
51.605,7.568993,6.309641,1.403382,-3.485267
51.61,0.038892,6.319837,1.393183,-3.492914
51.615,0.041442,6.314739,1.61246,-3.447033
51.62,7.579193,6.309641,1.451827,-3.513305
51.625,0.038892,6.314739,1.400832,-3.579577
51.63,0.031242,6.314739,1.459476,-3.554088
51.635,7.579193,6.314739,1.403382,-3.543892
51.64,0.043992,6.309641,1.405932,-3.554088
51.645,0.036342,6.317288,1.395733,-3.426642
51.65,0.031242,6.319837,1.400832,-3.255864
51.655,7.574093,6.314739,1.398282,-3.441935
51.66,0.033792,6.314739,1.408481,-3.31449
51.665,0.028692,6.319837,1.599711,-3.113125
51.67,7.574093,6.314739,1.41613,-3.19469
51.675,0.041442,6.309641,1.375335,-3.273707
51.68,0.033792,6.317288,1.408481,-3.339979
51.685,7.576643,6.319837,1.569114,-3.625458
51.69,0.041442,6.314739,1.482424,-3.66624
51.695,0.033792,6.309641,1.405932,-3.589773
51.7,7.568993,6.314739,1.398282,-3.605066
51.705,0.036342,6.319837,1.390633,-3.495463
51.71,0.041442,6.314739,1.372785,-3.413897
51.715,7.571543,6.309641,1.433979,-3.59487
51.72,0.033792,6.31219,1.403382,-3.513305
51.725,0.036342,6.304543,1.530868,-3.464876
51.73,7.579193,6.301994,1.400832,-3.508207
51.735,0.043992,6.304543,1.472225,-3.515854
51.74,0.031242,6.309641,1.380434,-3.492914
51.745,0.033792,6.307092,1.390633,-3.480169
51.75,7.579193,6.299445,1.597162,-3.370566
51.755,0.033792,6.304543,1.617559,-3.498012
51.76,0.028692,6.309641,1.395733,-3.271158
51.765,7.574093,6.304543,1.390633,-3.283903
51.77,0.033792,6.299445,1.41868,-3.209984
51.775,0.033792,6.304543,1.403382,-3.322136
51.78,7.571543,6.309641,1.400832,-3.66624
51.785,0.041442,6.307092,1.395733,-3.538794
51.79,0.033792,6.299445,1.403382,-3.520952
51.795,7.571543,6.304543,1.408481,-3.597419
51.8,0.038892,6.31219,1.446727,-3.556637
51.805,0.041442,6.304543,1.352387,-3.447033
51.81,7.571543,6.304543,1.398282,-3.554088
51.815,0.033792,6.309641,1.400832,-3.556637
51.82,0.033792,6.307092,1.400832,-3.515854
51.825,7.579193,6.304543,1.405932,-3.510756
51.83,0.043992,6.299445,1.408481,-3.482718
51.835,0.026142,6.304543,1.362586,-3.520952
51.84,0.033792,6.31219,1.390633,-3.472522
51.845,7.576643,6.304543,1.398282,-3.462327
51.85,0.036342,6.299445,1.479874,-3.508207
51.855,0.033792,6.304543,1.428879,-3.54899
51.86,7.579193,6.304543,1.400832,-3.268609
51.865,0.033792,6.301994,1.275895,-2.965288
51.87,0.028692,6.304543,1.408481,-3.490365
51.875,7.576643,6.309641,1.441628,-3.482718
51.88,0.041442,6.304543,1.398282,-3.500561
51.885,0.028692,6.304543,1.413581,-3.635653
51.89,7.568993,6.31219,1.408481,-3.62036
51.895,0.043992,6.304543,1.403382,-3.599968
51.9,0.033792,6.304543,1.385534,-3.645849
51.905,7.568993,6.304543,1.395733,-3.640751
51.91,0.033792,6.31219,1.395733,-3.577028
51.915,0.033792,6.307092,1.426329,-3.513305
51.92,7.579193,6.299445,1.403382,-3.569381
51.925,0.041442,6.304543,1.400832,-3.538794
51.93,0.033792,6.304543,1.347288,-3.434289
51.935,0.041442,6.301994,1.42378,-3.398604
51.94,7.574093,6.299445,1.405932,-3.416446
51.945,0.031242,6.309641,1.426329,-3.462327
51.95,0.038892,6.304543,1.454376,-3.551539
51.955,7.574093,6.301994,1.497722,-3.268609
51.96,0.028692,6.304543,1.32434,-3.345077
51.965,0.033792,6.31219,1.395733,-3.289
51.97,7.574093,6.304543,1.398282,-3.492914
51.975,0.043992,6.301994,1.482424,-3.482718
51.98,0.031242,6.304543,1.441628,-3.564283
51.985,7.568993,6.31219,1.395733,-3.577028
51.99,0.038892,6.304543,1.398282,-3.564283
51.995,0.033792,6.304543,1.365136,-3.559186
52,7.566443,6.309641,1.469675,-3.648398
52.005,0.038892,6.304543,1.426329,-3.610164
52.01,0.038892,6.301994,1.398282,-3.533696
52.015,7.571543,6.309641,1.400832,-3.546441
52.02,0.043992,6.304543,1.393183,-3.520952
52.025,0.041442,6.299445,1.388083,-3.513305
52.03,0.028692,6.309641,1.431429,-3.398604
52.035,7.574093,6.304543,1.390633,-3.444484
52.04,0.033792,6.304543,1.411031,-3.464876
52.045,0.028692,6.309641,1.398282,-3.523501
52.05,7.579193,6.301994,1.548717,-3.370566
52.055,0.036342,6.299445,1.426329,-3.215082
52.06,0.031242,6.309641,1.395733,-3.528599
52.065,7.574093,6.304543,1.390633,-3.449582
52.07,0.041442,6.299445,1.400832,-3.406251
52.075,0.028692,6.304543,1.462026,-3.45468
52.08,7.574093,6.304543,1.403382,-3.485267
52.085,0.041442,6.299445,1.393183,-3.6433
52.09,0.033792,6.304543,1.375335,-3.62036
52.095,7.568993,6.31219,1.42123,-3.638202
52.1,0.038892,6.309641,1.400832,-3.625458
52.105,0.041442,6.304543,1.395733,-3.556637
52.11,7.574093,6.299445,1.405932,-3.582126
52.115,0.041442,6.304543,1.413581,-3.505658
52.12,0.031242,6.31219,1.441628,-3.408799
52.125,0.033792,6.31219,1.428879,-3.510756
52.13,7.574093,6.309641,1.390633,-3.441935
52.135,0.038892,6.304543,1.433979,-3.390957
52.14,0.038892,6.299445,1.411031,-3.505658
52.145,7.568993,6.304543,1.433979,-3.401153
52.15,0.036342,6.309641,1.265696,-3.204886
52.155,0.033792,6.299445,1.405932,-3.638202
52.16,7.571543,6.304543,1.398282,-3.485267
52.165,0.036342,6.31219,1.41613,-3.503109
52.17,0.033792,6.296896,1.42378,-3.362919
52.175,7.568993,6.304543,1.403382,-3.495463
52.18,0.043992,6.304543,1.400832,-3.513305
52.185,0.028692,6.307092,1.311591,-3.520952
52.19,7.574093,6.31219,1.400832,-3.628006
52.195,0.043992,6.304543,1.42123,-3.579577
52.2,0.036342,6.299445,1.400832,-3.513305
52.205,7.574093,6.307092,1.393183,-3.587224
52.21,0.054192,6.304543,1.400832,-3.533696
52.215,0.031242,6.304543,1.314141,-3.500561
52.22,0.033792,6.31219,1.395733,-3.492914
52.225,7.581743,6.304543,1.395733,-3.459778
52.23,0.031242,6.304543,1.507921,-3.464876
52.235,0.033792,6.31219,1.42123,-3.459778
52.24,7.581743,6.299445,1.52067,-3.362919
52.245,0.033792,6.304543,1.400832,-3.273707
52.25,0.033792,6.31219,1.398282,-3.411348
52.255,7.579193,6.304543,1.42378,-3.528599
52.26,0.036342,6.301994,1.41613,-3.574479
52.265,0.033792,6.309641,1.41868,-3.543892
52.27,7.579193,6.304543,1.408481,-3.426642
52.275,0.036342,6.301994,1.403382,-3.424093
52.28,0.036342,6.31219,1.298843,-3.426642
52.285,7.579193,6.304543,1.451827,-3.45468
52.29,0.033792,6.304543,1.400832,-3.587224
52.295,0.036342,6.309641,1.400832,-3.597419
52.3,7.581743,6.299445,1.400832,-3.543892
52.305,0.046542,6.304543,1.400832,-3.546441
52.31,0.033792,6.304543,1.398282,-3.490365
52.315,0.041442,6.299445,1.408481,-3.464876
52.32,7.568993,6.309641,1.400832,-3.452131
52.325,0.033792,6.304543,1.390633,-3.38331
52.33,0.041442,6.299445,1.411031,-3.469974
52.335,7.574093,6.299445,1.462026,-3.352723
52.34,0.028692,6.304543,1.41613,-3.181946
52.345,0.041442,6.31219,1.390633,-3.306843
52.35,7.579193,6.301994,1.398282,-3.347625
52.355,0.028692,6.304543,1.405932,-3.615262
52.36,0.026142,6.31219,1.523219,-3.602517
52.365,7.579193,6.301994,1.41868,-3.500561
52.37,0.038892,6.304543,1.405932,-3.436838
52.375,0.033792,6.31219,1.393183,-3.413897
52.38,7.571543,6.304543,1.398282,-3.370566
52.385,0.033792,6.304543,1.405932,-3.36037
52.39,0.033792,6.304543,1.390633,-3.500561
52.395,7.574093,6.299445,1.411031,-3.54899
52.4,0.041442,6.304543,1.426329,-3.500561
52.405,0.041442,6.304543,1.291194,-3.411348
52.41,0.033792,6.299445,1.403382,-3.472522
52.415,7.571543,6.307092,1.398282,-3.33743
52.42,0.036342,6.309641,1.431429,-3.487816
52.425,0.038892,6.301994,1.395733,-3.472522
52.43,7.574093,6.304543,1.413581,-3.255864
52.435,0.033792,6.304543,1.349837,-3.355272
52.44,0.038892,6.299445,1.398282,-3.322136
52.445,7.568993,6.31219,1.395733,-3.273707
52.45,0.036342,6.304543,1.411031,-3.304294
52.455,0.036342,6.304543,1.479874,-3.513305
52.46,7.568993,6.309641,1.400832,-3.52605
52.465,0.036342,6.307092,1.390633,-3.584675
52.47,0.041442,6.299445,1.400832,-3.52605
52.475,7.571543,6.304543,1.405932,-3.232924
52.48,0.043992,6.304543,1.41613,-3.515854
52.485,0.033792,6.299445,1.405932,-3.352723
52.49,7.568993,6.301994,1.398282,-3.406251
52.495,0.041442,6.309641,1.395733,-3.418995
52.5,0.041442,6.304543,1.428879,-3.43174
52.505,7.571543,6.304543,1.42123,-3.385859
52.51,0.41629,6.309641,1.377884,-3.304294
52.515,0.041442,6.299445,1.428879,-3.299196
52.52,0.033792,6.304543,1.459476,-3.31449
52.525,7.579193,6.299445,1.365136,-3.500561
52.53,0.028692,6.309641,1.400832,-3.365468
52.535,0.033792,6.301994,1.411031,-3.439387
52.54,7.568993,6.31219,1.510471,-3.380761
52.545,0.038892,6.299445,1.535968,-3.329783
52.55,0.028692,6.31219,1.398282,-3.289
52.555,7.574093,6.299445,1.400832,-3.492914
52.56,0.031242,6.307092,1.431429,-3.482718
52.565,0.041442,6.299445,1.472225,-3.582126
52.57,7.574093,6.304543,1.497722,-3.622909
52.575,0.036342,6.304543,1.393183,-3.584675
52.58,0.033792,6.304543,1.42123,-3.263511
52.585,7.568993,6.309641,1.556366,-3.411348
52.59,0.043992,6.301994,1.390633,-3.334881
52.595,0.036342,6.304543,1.403382,-3.271158
52.6,7.574093,6.309641,1.439078,-3.332332
52.605,0.072042,6.304543,1.398282,-3.375664
52.61,0.033792,6.307092,1.405932,-3.339979
52.615,0.031242,6.309641,1.393183,-3.258413
52.62,7.579193,6.299445,1.395733,-3.31449
52.625,0.033792,6.31219,1.395733,-3.628006
52.63,0.036342,6.299445,1.411031,-3.515854
52.635,7.566443,6.309641,1.428879,-3.457229
52.64,0.041442,6.299445,1.428879,-3.385859
52.645,0.031242,6.31219,1.395733,-3.339979
52.65,7.579193,6.299445,1.390633,-3.329783
52.655,0.036342,6.307092,1.411031,-3.339979
52.66,0.033792,6.304543,1.413581,-3.589773
52.665,7.571543,6.304543,1.405932,-3.587224
52.67,0.038892,6.309641,1.395733,-3.615262
52.675,0.033792,6.299445,1.408481,-3.617811
52.68,7.574093,6.31219,1.390633,-3.513305
52.685,0.038892,6.299445,1.454376,-3.092734
52.69,0.028692,6.307092,1.42123,-3.365468
52.695,7.581743,6.304543,1.403382,-3.299196
52.7,0.041442,6.304543,1.395733,-3.36037
52.705,0.041442,6.304543,1.428879,-3.301745
52.71,0.031242,6.299445,1.405932,-3.322136
52.715,7.574093,6.309641,1.393183,-3.202337
52.72,0.033792,6.301994,1.469675,-3.199788
52.725,0.033792,6.31219,1.505371,-3.786039
52.73,7.579193,6.299445,1.400832,-3.538794
52.735,0.028692,6.307092,1.352387,-3.508207
52.74,0.041442,6.301994,1.51557,-3.495463
52.745,7.574093,6.304543,1.400832,-3.436838
52.75,0.036342,6.304543,1.52067,-3.434289
52.755,0.033792,6.299445,1.553816,-3.508207
52.76,7.574093,6.31219,1.393183,-3.523501
52.765,0.036342,6.304543,1.263146,-3.584675
52.77,0.036342,6.309641,1.487523,-3.556637
52.775,7.581743,6.304543,1.408481,-3.561735
52.78,0.031242,6.304543,1.411031,-3.492914
52.785,0.033792,6.304543,1.403382,-3.289
52.79,7.568993,6.304543,1.398282,-3.401153
52.795,0.043992,6.304543,1.398282,-3.222729
52.8,0.031242,6.304543,1.449277,-3.339979
52.805,7.571543,6.304543,1.528319,-3.159006
52.81,0.196991,6.299445,1.441628,-3.17175
52.815,0.033792,6.307092,1.398282,-3.289
52.82,0.036342,6.309641,1.393183,-3.482718
52.825,7.574093,6.307092,1.413581,-3.485267
52.83,0.028692,6.31219,1.553816,-3.605066
52.835,0.041442,6.314739,1.400832,-3.589773
52.84,7.576643,6.309641,1.411031,-3.503109
52.845,0.031242,6.314739,1.395733,-3.492914
52.85,0.033792,6.322386,1.393183,-3.475071
52.855,7.579193,6.309641,1.382984,-3.554088
52.86,0.036342,6.309641,1.408481,-3.531148
52.865,0.028692,6.314739,1.400832,-3.543892
52.87,7.574093,6.314739,1.484973,-3.52605
52.875,0.043992,6.307092,1.42378,-3.513305
52.88,0.023592,6.314739,1.398282,-3.577028
52.885,7.579193,6.314739,1.393183,-3.459778
52.89,0.038892,6.309641,1.699151,-3.416446
52.895,0.031242,6.314739,1.436528,-3.480169
52.9,7.579193,6.314739,1.408481,-3.136065
52.905,0.051642,6.31219,1.451827,-3.332332
52.91,0.033792,6.314739,1.431429,-3.19469
52.915,0.033792,6.317288,1.390633,-3.388408
52.92,7.574093,6.314739,1.411031,-3.650947
52.925,0.031242,6.319837,1.449277,-3.610164
52.93,0.038892,6.31219,1.500272,-3.628006
52.935,7.574093,6.314739,1.408481,-3.617811
52.94,0.036342,6.314739,1.431429,-3.582126
52.945,0.036342,6.314739,1.380434,-3.546441
52.95,7.571543,6.319837,1.398282,-3.523501
52.955,0.041442,6.309641,1.451827,-3.57193
52.96,0.028692,6.319837,1.405932,-3.546441
52.965,7.581743,6.314739,1.398282,-3.480169
52.97,0.031242,6.314739,1.395733,-3.520952
52.975,0.041442,6.314739,1.398282,-3.536245
52.98,7.574093,6.314739,1.403382,-3.441935
52.985,0.038892,6.322386,1.42378,-3.459778
52.99,0.036342,6.307092,1.426329,-3.582126
52.995,7.574093,6.322386,1.400832,-3.480169
53,0.049092,6.31219,1.393183,-2.949994
53.005,0.033792,6.314739,1.439078,-3.248218
53.01,0.028692,6.319837,1.451827,-3.370566
53.015,4.001566,6.31219,1.32179,-3.684083
53.02,0.036342,6.314739,1.42123,-3.587224
53.025,0.033792,6.314739,1.390633,-3.559186
53.03,7.574093,6.314739,1.398282,-3.564283
53.035,0.036342,6.319837,1.41868,-3.645849
53.04,0.041442,6.309641,1.408481,-3.638202
53.045,7.571543,6.314739,1.541067,-3.577028
53.05,0.033792,6.327484,1.441628,-3.561735
53.055,0.033792,6.332582,1.395733,-3.574479
53.06,7.574093,6.322386,1.296293,-3.541343
53.065,0.031242,6.324935,1.411031,-3.515854
53.07,0.033792,6.324935,1.411031,-3.513305
53.075,7.571543,6.322386,1.41868,-3.362919
53.08,0.031242,6.327484,1.398282,-3.441935
53.085,0.041442,6.327484,1.398282,-3.656045
53.09,7.574093,6.322386,1.357487,-3.505658
53.095,0.038892,6.332582,1.454376,-3.209984
53.1,0.033792,6.324935,1.398282,-3.385859
53.105,7.568993,6.327484,1.459476,-3.240571
53.11,0.092442,6.324935,1.400832,-3.533696
53.115,0.033792,6.327484,1.477324,-3.490365
53.12,0.033792,6.327484,1.390633,-3.668789
53.125,7.574093,6.322386,1.390633,-3.671338
53.13,0.028692,6.332582,1.398282,-3.59487
53.135,0.033792,6.324935,1.41613,-3.66624
53.14,7.574093,6.327484,1.431429,-3.574479
53.145,0.033792,6.324935,1.390633,-3.617811
53.15,0.033792,6.319837,1.403382,-3.566832
53.155,7.574093,6.335131,1.390633,-3.487816
53.16,0.041442,6.327484,1.482424,-3.528599
53.165,0.026142,6.324935,1.620109,-3.459778
53.17,7.571543,6.332582,1.393183,-3.406251
53.175,0.033792,6.322386,1.405932,-3.406251
53.18,0.031242,6.332582,1.377884,-3.605066
53.185,7.579193,6.324935,1.653256,-3.482718
53.19,0.033792,6.327484,1.571664,-3.156457
53.195,0.033792,6.324935,1.428879,-3.584675
53.2,7.574093,6.322386,1.405932,-3.393506
53.205,0.046542,6.332582,1.395733,-3.475071
53.21,0.041442,6.324935,1.487523,-3.515854
53.215,0.036342,6.319837,1.546167,-3.564283
53.22,7.571543,6.335131,1.400832,-3.520952
53.225,0.043992,6.327484,1.449277,-3.633104
53.23,0.028692,6.327484,1.405932,-3.612713
53.235,7.574093,6.332582,1.479874,-3.622909
53.24,0.036342,6.322386,1.365136,-3.605066
53.245,0.031242,6.324935,1.400832,-3.597419
53.25,7.574093,6.335131,1.390633,-3.566832
53.255,0.041442,6.327484,1.523219,-3.538794
53.26,0.033792,6.322386,1.569114,-3.495463
53.265,7.571543,6.327484,1.319241,-3.503109
53.27,0.043992,6.324935,1.398282,-3.378212
53.275,0.033792,6.324935,1.403382,-3.610164
53.28,7.566443,6.335131,1.51302,-3.439387
53.285,0.041442,6.324935,1.400832,-3.304294
53.29,0.033792,6.324935,1.400832,-3.587224
53.295,7.568993,6.335131,1.390633,-3.503109
53.3,0.041442,6.327484,1.426329,-3.492914
53.305,0.041442,6.322386,1.408481,-3.469974
53.31,7.568993,6.327484,1.495172,-3.536245
53.315,0.074592,6.327484,1.390633,-3.500561
53.32,0.041442,6.322386,1.390633,-3.574479
53.325,0.033792,6.319837,1.400832,-3.605066
53.33,7.574093,6.332582,1.405932,-3.622909
53.335,0.033792,6.327484,1.408481,-3.564283
53.34,0.033792,6.327484,1.403382,-3.625458
53.345,7.568993,6.335131,1.411031,-3.566832
53.35,0.041442,6.327484,1.278445,-3.482718
53.355,0.033792,6.322386,1.408481,-3.482718
53.36,7.574093,6.335131,1.393183,-3.487816
53.365,0.041442,6.324935,1.398282,-3.467425
53.37,0.028692,6.324935,1.408481,-3.508207
53.375,7.579193,6.324935,1.339638,-3.426642
53.38,0.038892,6.319837,1.431429,-3.309392
53.385,0.036342,6.335131,1.390633,-3.370566
53.39,7.574093,6.324935,1.398282,-3.638202
53.395,0.031242,6.335131,1.454376,-3.587224
53.4,0.033792,6.324935,1.411031,-3.564283
53.405,7.568993,6.324935,1.309042,-3.500561
53.41,0.043992,6.327484,1.395733,-3.447033
53.415,0.033792,6.327484,1.405932,-3.503109
53.42,7.574093,6.324935,1.490073,-3.505658
53.425,0.059292,6.322386,1.467125,-3.622909
53.43,0.033792,6.332582,1.436528,-3.625458
53.435,0.041442,6.322386,1.398282,-3.582126
53.44,7.568993,6.332582,1.400832,-3.574479
53.445,0.038892,6.322386,1.482424,-3.462327
53.45,0.033792,6.327484,1.403382,-3.505658
53.455,7.574093,6.324935,1.393183,-3.482718
53.46,0.041442,6.319837,1.400832,-3.469974
53.465,0.026142,6.332582,1.405932,-3.505658
53.47,7.576643,6.322386,1.428879,-3.375664
53.475,0.036342,6.335131,1.42123,-3.235473
53.48,0.038892,6.322386,1.395733,-3.296647
53.485,7.574093,6.324935,1.263146,-3.452131
53.49,0.041442,6.332582,1.426329,-3.577028
53.495,0.031242,6.345327,1.408481,-3.625458
53.5,7.574093,6.33768,1.400832,-3.556637
53.505,0.036342,6.342778,1.390633,-3.500561
53.51,0.036342,6.330033,1.400832,-3.429191
53.515,7.574093,6.345327,1.382984,-3.411348
53.52,0.041442,6.33768,1.441628,-3.482718
53.525,0.028692,6.33768,1.400832,-3.559186
53.53,7.581743,6.33768,1.403382,-3.59487
53.535,0.041442,6.33768,1.408481,-3.508207
53.54,0.033792,6.340229,1.400832,-3.421544
53.545,0.031242,6.332582,1.393183,-3.520952
53.55,7.571543,6.342778,1.395733,-3.378212
53.555,0.041442,6.332582,1.400832,-3.503109
53.56,0.033792,6.335131,1.405932,-3.449582
53.565,7.581743,6.335131,1.42123,-3.238022
53.57,0.033792,6.330033,1.472225,-3.294098
53.575,0.036342,6.342778,1.393183,-3.276256
53.58,7.574093,6.332582,1.398282,-3.345077
53.585,0.031242,6.33768,1.41613,-3.278805
53.59,0.038892,6.340229,1.398282,-3.574479
53.595,7.571543,6.33768,1.309042,-3.615262
53.6,0.038892,6.342778,1.390633,-3.577028
53.605,0.041442,6.335131,1.398282,-3.541343
53.61,7.574093,6.332582,1.413581,-3.199788
53.615,0.038892,6.33768,1.411031,-3.487816
53.62,0.041442,6.33768,1.398282,-3.388408
53.625,7.574093,6.335131,1.400832,-3.541343
53.63,0.038892,6.342778,1.400832,-3.459778
53.635,0.041442,6.33768,1.449277,-3.498012
53.64,7.568993,6.342778,1.395733,-3.418995
53.645,0.043992,6.335131,1.390633,-3.36037
